Date,Crypto,Open,High,Low,Close
2022-07-28,LTC,58.45,64.28,58.12,63.35
2022-07-29,LTC,63.35,64.54,59.86,61.66
2022-07-30,LTC,61.61,63.99,60.5,61.77
2022-07-31,LTC,61.77,62.95,59.98,62.2
2022-08-01,LTC,62.2,62.57,58.31,58.86
2022-08-02,LTC,59.0,59.81,56.69,58.68
2022-08-03,LTC,58.71,60.13,56.76,59.46
2022-08-04,LTC,59.46,60.53,57.38,59.33
2022-08-05,LTC,59.33,62.3,58.91,61.32
2022-08-06,LTC,61.32,62.53,60.53,61.51
2022-08-07,LTC,61.54,61.91,59.92,61.81
2022-08-08,LTC,61.81,64.17,60.84,63.5
2022-08-09,LTC,63.5,63.5,58.33,59.25
2022-08-10,LTC,59.2,62.29,57.61,61.58
2022-08-11,LTC,61.58,63.55,61.38,62.7
2022-08-12,LTC,62.7,62.72,60.71,62.56
2022-08-13,LTC,62.56,65.71,61.91,63.83
2022-08-14,LTC,63.83,65.78,62.9,63.43
2022-08-15,LTC,63.43,65.3,60.29,60.79
2022-08-16,LTC,60.79,61.7,59.74,61.46
2022-08-17,LTC,61.46,64.65,59.75,60.9
2022-08-18,LTC,60.9,61.65,60.01,61.19
2022-08-19,LTC,61.19,61.45,54.14,55.39
2022-08-20,LTC,55.39,55.6,52.74,52.94
2022-08-21,LTC,52.8,55.91,52.8,55.46
2022-08-22,LTC,55.43,57.36,52.35,56.59
2022-08-23,LTC,56.59,57.71,53.97,57.02
2022-08-24,LTC,57.06,57.61,55.61,57.35
2022-08-25,LTC,57.32,57.49,55.91,57.2
2022-08-26,LTC,57.2,58.22,53.17,54.05
2022-08-27,LTC,54.05,54.29,51.7,52.91
2022-08-28,LTC,52.91,55.87,52.49,55.08
2022-08-29,LTC,55.08,56.69,52.56,55.41
2022-08-30,LTC,55.41,56.19,51.9,53.65
2022-08-31,LTC,53.69,55.24,52.83,54.73
2022-09-01,LTC,54.73,57.46,53.25,57.4
2022-09-02,LTC,57.4,62.29,56.55,61.61
2022-09-03,LTC,61.65,62.2,59.65,61.2
2022-09-04,LTC,61.2,61.29,58.67,60.22
2022-09-05,LTC,60.22,61.52,59.36,60.23
2022-09-06,LTC,60.23,62.68,54.23,54.95
2022-09-07,LTC,54.98,57.25,52.98,57.01
2022-09-08,LTC,57.01,58.65,56.12,58.33
2022-09-09,LTC,58.33,61.84,57.75,60.87
2022-09-10,LTC,60.87,64.67,60.43,63.6
2022-09-11,LTC,63.6,64.37,61.89,62.79
2022-09-12,LTC,62.79,63.2,60.15,61.41
2022-09-13,LTC,61.41,67.36,59.0,59.33
2022-09-14,LTC,59.33,61.03,58.27,59.56
2022-09-15,LTC,59.56,60.77,56.33,57.09
2022-09-16,LTC,57.09,57.09,54.7,55.92
2022-09-17,LTC,55.92,58.37,55.56,58.24
2022-09-18,LTC,58.24,58.27,55.63,56.22
